,timestamp,page_name,revisions_count,contributors_count,age_of_page_days
944,2018-05-29T12:00:00Z,(209635)_2005_BR1,10,8,2556
945,2018-05-29T12:00:00Z,(21083)_1991_TH14,14,10,2559
946,2018-05-29T12:00:00Z,(211480)_2003_FC7,9,7,2556
947,2018-05-29T12:00:00Z,(211489)_2003_KP,10,8,2556
948,2018-05-29T12:00:00Z,(211536)_2003_RR11,10,8,2556
949,2018-05-29T12:00:00Z,(211917)_2004_TG8,10,8,2556
950,2018-05-29T12:00:00Z,(213727)_2002_VF92,11,9,2556
951,2018-05-29T12:00:00Z,(213893)_2003_TN2,11,8,2556
952,2018-05-29T12:00:00Z,(213894)_2003_TP2,11,8,2556
953,2018-05-29T12:00:00Z,(216242)_2006_VK14,9,7,2556
954,2018-05-29T12:00:00Z,(221944)_2339_T-3,8,6,2556
955,2018-05-29T12:00:00Z,(221945)_3227_T-3,8,6,2556
956,2018-05-29T12:00:00Z,(225088)_2007_OR10,41,25,2470
957,2018-05-29T12:00:00Z,(225270)_2009_SF30,9,7,2556
958,2018-05-29T12:00:00Z,(225273)_2128_P-L,9,7,2556
959,2018-05-29T12:00:00Z,(225275)_6890_P-L,9,6,2556
960,2018-05-29T12:00:00Z,(231665)_7602_P-L,9,7,2556
961,2018-05-29T12:00:00Z,(233968)_3021_T-2,9,7,2556
962,2018-05-29T12:00:00Z,(237351)_2235_P-L,8,6,2556
963,2018-05-29T12:00:00Z,(237352)_4307_P-L,8,6,2556
964,2018-05-29T12:00:00Z,(237354)_1711_T-2,15,10,2562
965,2018-05-29T12:00:00Z,(237355)_2296_T-2,9,6,2556
966,2018-05-29T12:00:00Z,(237356)_3103_T-2,9,6,2556
967,2018-05-29T12:00:00Z,(237357)_2059_T-3,9,6,2556
968,2018-05-29T12:00:00Z,(237358)_3206_T-3,9,6,2556
969,2018-05-29T12:00:00Z,(237359)_3774_T-3,9,6,2556
970,2018-05-29T12:00:00Z,(237360)_4539_T-3,9,6,2556
971,2018-05-29T12:00:00Z,(29075)_1950_DA,5,5,1492
972,2018-05-29T12:00:00Z,(29876)_1999_GR16,14,9,2558
973,2018-05-29T12:00:00Z,(29877)_1999_GL17,14,9,2558
974,2018-05-29T12:00:00Z,(29878)_1999_GY19,13,10,2558
975,2018-05-29T12:00:00Z,(29981)_1999_TD10,15,11,2766
976,2018-05-29T12:00:00Z,(308635)_2005_YU55,64,23,2545
977,2018-05-29T12:00:00Z,(343158)_2009_HC82,3,3,1492
978,2018-05-29T12:00:00Z,(357439)_2004_BL86,28,5,886
979,2018-05-29T12:00:00Z,(385571)_Otrera,11,9,2809
980,2018-05-29T12:00:00Z,(39544)_1991_TN14,13,10,2559
981,2018-05-29T12:00:00Z,(416400)_2003_UZ117,9,5,827
982,2018-05-29T12:00:00Z,(42493)_1991_TG14,13,10,2559
983,2018-05-29T12:00:00Z,(4384)_1990_AA,19,10,2559
984,2018-05-29T12:00:00Z,(4495)_1988_VS,19,8,2559
985,2018-05-29T12:00:00Z,(4507)_1990_FV,15,9,2559
986,2018-05-29T12:00:00Z,(4538)_1988_TP,14,7,2559
987,2018-05-29T12:00:00Z,(4555)_1987_QL,15,8,2559
988,2018-05-29T12:00:00Z,(4633)_1988_AJ5,14,8,2559
989,2018-05-29T12:00:00Z,(4668)_1987_DX5,16,9,2559
990,2018-05-29T12:00:00Z,(469219)_2016_HO3,9,5,706
991,2018-05-29T12:00:00Z,(471325)_2011_KT19,12,3,634
992,2018-05-29T12:00:00Z,(4772)_1989_VM,15,9,2559
993,2018-05-29T12:00:00Z,(4784)_1984_DF1,13,9,2559
994,2018-05-29T12:00:00Z,(4793)_1988_RR4,15,8,2559
995,2018-05-29T12:00:00Z,(4827)_Дарес,5,2,247
996,2018-05-29T12:00:00Z,(4830)_1988_RG4,13,9,2559
997,2018-05-29T12:00:00Z,(49999)_2000_AW14,13,9,2556
998,2018-05-29T12:00:00Z,(5098)_1985_CH2,14,9,2559
999,2018-05-29T12:00:00Z,(5107)_1987_DS6,16,9,2559
1000,2018-05-28T12:00:00Z,(163950)_2003_UN22,9,7,2555
1001,2018-05-28T12:00:00Z,(164207)_2004_GU9,21,4,886
1002,2018-05-28T12:00:00Z,(16553)_1991_TL14,11,8,2558
1003,2018-05-28T12:00:00Z,(166609)_2002_RF232,10,8,2555
1004,2018-05-28T12:00:00Z,(170025)_2002_VO,10,7,2555
1005,2018-05-28T12:00:00Z,(170026)_2002_VV2,10,7,2555
1006,2018-05-28T12:00:00Z,(170027)_2002_VH5,10,7,2555
1007,2018-05-28T12:00:00Z,(171287)_2006_GK3,8,6,2555
1008,2018-05-28T12:00:00Z,(172460)_2003_RT11,10,8,2555
1009,2018-05-28T12:00:00Z,(172533)_2003_UO9,9,7,2555
1010,2018-05-28T12:00:00Z,(172627)_2003_XP10,9,7,2555
1011,2018-05-28T12:00:00Z,(173075)_2006_UC,9,7,2555
1012,2018-05-28T12:00:00Z,(174758)_2003_VX2,9,7,2555
1013,2018-05-28T12:00:00Z,(175113)_2004_PF115,20,2,192
1014,2018-05-28T12:00:00Z,(177065)_2003_FP7,9,7,2555
1015,2018-05-28T12:00:00Z,(177245)_2003_WB,9,7,2555
1016,2018-05-28T12:00:00Z,(177625)_2004_JD,9,7,2555
1017,2018-05-28T12:00:00Z,(180103)_2003_FX6,9,7,2555
1018,2018-05-28T12:00:00Z,(180213)_2003_UM8,9,7,2555
1019,2018-05-28T12:00:00Z,(180216)_2003_UY9,9,7,2555
1020,2018-05-28T12:00:00Z,(180537)_2004_EB1,9,7,2555
1021,2018-05-28T12:00:00Z,(180731)_2004_JW35,9,7,2555
1022,2018-05-28T12:00:00Z,(181492)_2006_UU1,9,7,2555
1023,2018-05-28T12:00:00Z,(183501)_2003_FU4,10,8,2555
1024,2018-05-28T12:00:00Z,(184064)_2004_GM,9,7,2555
1025,2018-05-28T12:00:00Z,(186728)_2004_CH2,11,8,2555
1026,2018-05-28T12:00:00Z,(187304)_2005_UV,9,7,2555
1027,2018-05-28T12:00:00Z,(188588)_2005_NP29,9,7,2555
1028,2018-05-28T12:00:00Z,(188721)_2005_UU,10,8,2555
1029,2018-05-28T12:00:00Z,(189944)_2003_TX,9,7,2555
1030,2018-05-28T12:00:00Z,(190118)_2004_VR60,9,7,2555
1031,2018-05-28T12:00:00Z,(191323)_2003_KN,9,7,2555
1032,2018-05-28T12:00:00Z,(191485)_2003_TO2,10,8,2555
1033,2018-05-28T12:00:00Z,(191621)_2004_MN3,9,7,2555
1034,2018-05-28T12:00:00Z,(19308)_1996_TO66,4,1,761
1035,2018-05-28T12:00:00Z,(196256)_2003_EH1,3,3,1491
1036,2018-05-28T12:00:00Z,(196297)_2003_FA,10,7,2555
1037,2018-05-28T12:00:00Z,(196926)_2003_UG5,10,8,2555
1038,2018-05-28T12:00:00Z,(199742)_2006_JD,11,7,2555
1039,2018-05-28T12:00:00Z,(206462)_2003_TN10,9,7,2555
1040,2018-05-28T12:00:00Z,(206755)_2004_CJ2,9,7,2555
1041,2018-05-28T12:00:00Z,(207028)_2004_VN60,10,8,2555
1042,2018-05-28T12:00:00Z,(207548)_2006_LZ,10,8,2555
1043,2018-05-28T12:00:00Z,(207690)_2007_RE19,10,7,2555
1044,2018-05-28T12:00:00Z,(209635)_2005_BR1,10,8,2555
1045,2018-05-28T12:00:00Z,(21083)_1991_TH14,14,10,2558
1046,2018-05-28T12:00:00Z,(211480)_2003_FC7,9,7,2555
1047,2018-05-28T12:00:00Z,(211489)_2003_KP,10,8,2555
1048,2018-05-28T12:00:00Z,(211536)_2003_RR11,10,8,2555
1049,2018-05-28T12:00:00Z,(211917)_2004_TG8,10,8,2555
1050,2018-05-28T12:00:00Z,(213727)_2002_VF92,11,9,2555
1051,2018-05-28T12:00:00Z,(213893)_2003_TN2,11,8,2555
1052,2018-05-28T12:00:00Z,(213894)_2003_TP2,11,8,2555
1053,2018-05-28T12:00:00Z,(216242)_2006_VK14,9,7,2555
1054,2018-05-28T12:00:00Z,(221944)_2339_T-3,8,6,2555
1055,2018-05-28T12:00:00Z,(221945)_3227_T-3,8,6,2555
1056,2018-05-28T12:00:00Z,(225088)_2007_OR10,41,25,2469
1057,2018-05-28T12:00:00Z,(225270)_2009_SF30,9,7,2555
1058,2018-05-28T12:00:00Z,(225273)_2128_P-L,9,7,2555
1059,2018-05-28T12:00:00Z,(225275)_6890_P-L,9,6,2555
1060,2018-05-28T12:00:00Z,(231665)_7602_P-L,9,7,2555
1061,2018-05-28T12:00:00Z,(233968)_3021_T-2,9,7,2555
1062,2018-05-28T12:00:00Z,(237351)_2235_P-L,8,6,2555
1063,2018-05-28T12:00:00Z,(237352)_4307_P-L,8,6,2555
1064,2018-05-28T12:00:00Z,(237354)_1711_T-2,15,10,2561
1065,2018-05-28T12:00:00Z,(237355)_2296_T-2,9,6,2555
1066,2018-05-28T12:00:00Z,(237356)_3103_T-2,9,6,2555
1067,2018-05-28T12:00:00Z,(237357)_2059_T-3,9,6,2555
1068,2018-05-28T12:00:00Z,(237358)_3206_T-3,9,6,2555
1069,2018-05-28T12:00:00Z,(237359)_3774_T-3,9,6,2555
1070,2018-05-28T12:00:00Z,(237360)_4539_T-3,9,6,2555
1071,2018-05-28T12:00:00Z,(29075)_1950_DA,5,5,1491
1072,2018-05-28T12:00:00Z,(29876)_1999_GR16,14,9,2557
1073,2018-05-28T12:00:00Z,(29877)_1999_GL17,14,9,2557
1074,2018-05-28T12:00:00Z,(29878)_1999_GY19,13,10,2557
1075,2018-05-28T12:00:00Z,(29981)_1999_TD10,15,11,2765
1076,2018-05-28T12:00:00Z,(308635)_2005_YU55,64,23,2544
1077,2018-05-28T12:00:00Z,(343158)_2009_HC82,3,3,1491
1078,2018-05-28T12:00:00Z,(357439)_2004_BL86,28,5,885
1079,2018-05-28T12:00:00Z,(385571)_Otrera,11,9,2808
1080,2018-05-28T12:00:00Z,(39544)_1991_TN14,13,10,2558
1081,2018-05-28T12:00:00Z,(416400)_2003_UZ117,9,5,826
1082,2018-05-28T12:00:00Z,(42493)_1991_TG14,13,10,2558
1083,2018-05-28T12:00:00Z,(4384)_1990_AA,19,10,2558
1084,2018-05-28T12:00:00Z,(4495)_1988_VS,19,8,2558
1085,2018-05-28T12:00:00Z,(4507)_1990_FV,15,9,2558
1086,2018-05-28T12:00:00Z,(4538)_1988_TP,14,7,2558
1087,2018-05-28T12:00:00Z,(4555)_1987_QL,15,8,2558
1088,2018-05-28T12:00:00Z,(4633)_1988_AJ5,14,8,2558
1089,2018-05-28T12:00:00Z,(4668)_1987_DX5,16,9,2558
1090,2018-05-28T12:00:00Z,(469219)_2016_HO3,9,5,705
1091,2018-05-28T12:00:00Z,(471325)_2011_KT19,12,3,633
1092,2018-05-28T12:00:00Z,(4772)_1989_VM,15,9,2558
1093,2018-05-28T12:00:00Z,(4784)_1984_DF1,13,9,2558
1094,2018-05-28T12:00:00Z,(4793)_1988_RR4,15,8,2558
1095,2018-05-28T12:00:00Z,(4827)_Дарес,5,2,246
1096,2018-05-28T12:00:00Z,(4830)_1988_RG4,13,9,2558
1097,2018-05-28T12:00:00Z,(49999)_2000_AW14,13,9,2555
1098,2018-05-28T12:00:00Z,(5098)_1985_CH2,14,9,2558
1099,2018-05-28T12:00:00Z,(5107)_1987_DS6,16,9,2558
1100,2018-05-27T12:00:00Z,(163950)_2003_UN22,9,7,2554
1101,2018-05-27T12:00:00Z,(164207)_2004_GU9,21,4,885
1102,2018-05-27T12:00:00Z,(16553)_1991_TL14,11,8,2557
1103,2018-05-27T12:00:00Z,(166609)_2002_RF232,10,8,2554
1104,2018-05-27T12:00:00Z,(170025)_2002_VO,10,7,2554
1105,2018-05-27T12:00:00Z,(170026)_2002_VV2,10,7,2554
1106,2018-05-27T12:00:00Z,(170027)_2002_VH5,10,7,2554
1107,2018-05-27T12:00:00Z,(171287)_2006_GK3,8,6,2554
1108,2018-05-27T12:00:00Z,(172460)_2003_RT11,10,8,2554
1109,2018-05-27T12:00:00Z,(172533)_2003_UO9,9,7,2554
1110,2018-05-27T12:00:00Z,(172627)_2003_XP10,9,7,2554
1111,2018-05-27T12:00:00Z,(173075)_2006_UC,9,7,2554
1112,2018-05-27T12:00:00Z,(174758)_2003_VX2,9,7,2554
1113,2018-05-27T12:00:00Z,(175113)_2004_PF115,20,2,191
1114,2018-05-27T12:00:00Z,(177065)_2003_FP7,9,7,2554
1115,2018-05-27T12:00:00Z,(177245)_2003_WB,9,7,2554
1116,2018-05-27T12:00:00Z,(177625)_2004_JD,9,7,2554
1117,2018-05-27T12:00:00Z,(180103)_2003_FX6,9,7,2554
1118,2018-05-27T12:00:00Z,(180213)_2003_UM8,9,7,2554
1119,2018-05-27T12:00:00Z,(180216)_2003_UY9,9,7,2554
1120,2018-05-27T12:00:00Z,(180537)_2004_EB1,9,7,2554
1121,2018-05-27T12:00:00Z,(180731)_2004_JW35,9,7,2554
1122,2018-05-27T12:00:00Z,(181492)_2006_UU1,9,7,2554
1123,2018-05-27T12:00:00Z,(183501)_2003_FU4,10,8,2554
1124,2018-05-27T12:00:00Z,(184064)_2004_GM,9,7,2554
1125,2018-05-27T12:00:00Z,(186728)_2004_CH2,11,8,2554
1126,2018-05-27T12:00:00Z,(187304)_2005_UV,9,7,2554
1127,2018-05-27T12:00:00Z,(188588)_2005_NP29,9,7,2554
1128,2018-05-27T12:00:00Z,(188721)_2005_UU,10,8,2554
1129,2018-05-27T12:00:00Z,(189944)_2003_TX,9,7,2554
1130,2018-05-27T12:00:00Z,(190118)_2004_VR60,9,7,2554
1131,2018-05-27T12:00:00Z,(191323)_2003_KN,9,7,2554
1132,2018-05-27T12:00:00Z,(191485)_2003_TO2,10,8,2554
1133,2018-05-27T12:00:00Z,(191621)_2004_MN3,9,7,2554
1134,2018-05-27T12:00:00Z,(19308)_1996_TO66,4,1,760
1135,2018-05-27T12:00:00Z,(196256)_2003_EH1,3,3,1490
1136,2018-05-27T12:00:00Z,(196297)_2003_FA,10,7,2554
1137,2018-05-27T12:00:00Z,(196926)_2003_UG5,10,8,2554
1138,2018-05-27T12:00:00Z,(199742)_2006_JD,11,7,2554
1139,2018-05-27T12:00:00Z,(206462)_2003_TN10,9,7,2554
1140,2018-05-27T12:00:00Z,(206755)_2004_CJ2,9,7,2554
1141,2018-05-27T12:00:00Z,(207028)_2004_VN60,10,8,2554
1142,2018-05-27T12:00:00Z,(207548)_2006_LZ,10,8,2554
1143,2018-05-27T12:00:00Z,(207690)_2007_RE19,10,7,2554
1144,2018-05-27T12:00:00Z,(209635)_2005_BR1,10,8,2554
1145,2018-05-27T12:00:00Z,(21083)_1991_TH14,14,10,2557
1146,2018-05-27T12:00:00Z,(211480)_2003_FC7,9,7,2554
1147,2018-05-27T12:00:00Z,(211489)_2003_KP,10,8,2554
1148,2018-05-27T12:00:00Z,(211536)_2003_RR11,10,8,2554
1149,2018-05-27T12:00:00Z,(211917)_2004_TG8,10,8,2554
1150,2018-05-27T12:00:00Z,(213727)_2002_VF92,11,9,2554
1151,2018-05-27T12:00:00Z,(213893)_2003_TN2,11,8,2554
1152,2018-05-27T12:00:00Z,(213894)_2003_TP2,11,8,2554
1153,2018-05-27T12:00:00Z,(216242)_2006_VK14,9,7,2554
1154,2018-05-27T12:00:00Z,(221944)_2339_T-3,8,6,2554
1155,2018-05-27T12:00:00Z,(221945)_3227_T-3,8,6,2554
1156,2018-05-27T12:00:00Z,(225088)_2007_OR10,41,25,2468
1157,2018-05-27T12:00:00Z,(225270)_2009_SF30,9,7,2554
1158,2018-05-27T12:00:00Z,(225273)_2128_P-L,9,7,2554
1159,2018-05-27T12:00:00Z,(225275)_6890_P-L,9,6,2554
1160,2018-05-27T12:00:00Z,(231665)_7602_P-L,9,7,2554
1161,2018-05-27T12:00:00Z,(233968)_3021_T-2,9,7,2554
1162,2018-05-27T12:00:00Z,(237351)_2235_P-L,8,6,2554
1163,2018-05-27T12:00:00Z,(237352)_4307_P-L,8,6,2554
1164,2018-05-27T12:00:00Z,(237354)_1711_T-2,15,10,2560
1165,2018-05-27T12:00:00Z,(237355)_2296_T-2,9,6,2554
1166,2018-05-27T12:00:00Z,(237356)_3103_T-2,9,6,2554
1167,2018-05-27T12:00:00Z,(237357)_2059_T-3,9,6,2554
1168,2018-05-27T12:00:00Z,(237358)_3206_T-3,9,6,2554
1169,2018-05-27T12:00:00Z,(237359)_3774_T-3,9,6,2554
1170,2018-05-27T12:00:00Z,(237360)_4539_T-3,9,6,2554
1171,2018-05-27T12:00:00Z,(29075)_1950_DA,5,5,1490
1172,2018-05-27T12:00:00Z,(29876)_1999_GR16,14,9,2556
1173,2018-05-27T12:00:00Z,(29877)_1999_GL17,14,9,2556
1174,2018-05-27T12:00:00Z,(29878)_1999_GY19,13,10,2556
1175,2018-05-27T12:00:00Z,(29981)_1999_TD10,15,11,2764
1176,2018-05-27T12:00:00Z,(308635)_2005_YU55,64,23,2543
1177,2018-05-27T12:00:00Z,(343158)_2009_HC82,3,3,1490
1178,2018-05-27T12:00:00Z,(357439)_2004_BL86,28,5,884
1179,2018-05-27T12:00:00Z,(385571)_Otrera,11,9,2807
1180,2018-05-27T12:00:00Z,(39544)_1991_TN14,13,10,2557
1181,2018-05-27T12:00:00Z,(416400)_2003_UZ117,9,5,825
1182,2018-05-27T12:00:00Z,(42493)_1991_TG14,13,10,2557
1183,2018-05-27T12:00:00Z,(4384)_1990_AA,19,10,2557
1184,2018-05-27T12:00:00Z,(4495)_1988_VS,19,8,2557
1185,2018-05-27T12:00:00Z,(4507)_1990_FV,15,9,2557
1186,2018-05-27T12:00:00Z,(4538)_1988_TP,14,7,2557
1187,2018-05-27T12:00:00Z,(4555)_1987_QL,15,8,2557
1188,2018-05-27T12:00:00Z,(4633)_1988_AJ5,14,8,2557
1189,2018-05-27T12:00:00Z,(4668)_1987_DX5,16,9,2557
1190,2018-05-27T12:00:00Z,(469219)_2016_HO3,9,5,704
1191,2018-05-27T12:00:00Z,(471325)_2011_KT19,12,3,632
1192,2018-05-27T12:00:00Z,(4772)_1989_VM,15,9,2557
1193,2018-05-27T12:00:00Z,(4784)_1984_DF1,13,9,2557
1194,2018-05-27T12:00:00Z,(4793)_1988_RR4,15,8,2557
1195,2018-05-27T12:00:00Z,(4827)_Дарес,5,2,245
1196,2018-05-27T12:00:00Z,(4830)_1988_RG4,13,9,2557
1197,2018-05-27T12:00:00Z,(49999)_2000_AW14,13,9,2554
1198,2018-05-27T12:00:00Z,(5098)_1985_CH2,14,9,2557
1199,2018-05-27T12:00:00Z,(5107)_1987_DS6,16,9,2557
1200,2018-05-26T12:00:00Z,(163950)_2003_UN22,9,7,2553
1201,2018-05-26T12:00:00Z,(164207)_2004_GU9,21,4,884
1202,2018-05-26T12:00:00Z,(16553)_1991_TL14,11,8,2556
1203,2018-05-26T12:00:00Z,(166609)_2002_RF232,10,8,2553
1204,2018-05-26T12:00:00Z,(170025)_2002_VO,10,7,2553
1205,2018-05-26T12:00:00Z,(170026)_2002_VV2,10,7,2553
1206,2018-05-26T12:00:00Z,(170027)_2002_VH5,10,7,2553
1207,2018-05-26T12:00:00Z,(171287)_2006_GK3,8,6,2553
1208,2018-05-26T12:00:00Z,(172460)_2003_RT11,10,8,2553
1209,2018-05-26T12:00:00Z,(172533)_2003_UO9,9,7,2553
1210,2018-05-26T12:00:00Z,(172627)_2003_XP10,9,7,2553
1211,2018-05-26T12:00:00Z,(173075)_2006_UC,9,7,2553
1212,2018-05-26T12:00:00Z,(174758)_2003_VX2,9,7,2553
1213,2018-05-26T12:00:00Z,(175113)_2004_PF115,20,2,190
1214,2018-05-26T12:00:00Z,(177065)_2003_FP7,9,7,2553
1215,2018-05-26T12:00:00Z,(177245)_2003_WB,9,7,2553
1216,2018-05-26T12:00:00Z,(177625)_2004_JD,9,7,2553
1217,2018-05-26T12:00:00Z,(180103)_2003_FX6,9,7,2553
1218,2018-05-26T12:00:00Z,(180213)_2003_UM8,9,7,2553
1219,2018-05-26T12:00:00Z,(180216)_2003_UY9,9,7,2553
1220,2018-05-26T12:00:00Z,(180537)_2004_EB1,9,7,2553
1221,2018-05-26T12:00:00Z,(180731)_2004_JW35,9,7,2553
1222,2018-05-26T12:00:00Z,(181492)_2006_UU1,9,7,2553
1223,2018-05-26T12:00:00Z,(183501)_2003_FU4,10,8,2553
1224,2018-05-26T12:00:00Z,(184064)_2004_GM,9,7,2553
1225,2018-05-26T12:00:00Z,(186728)_2004_CH2,11,8,2553
1226,2018-05-26T12:00:00Z,(187304)_2005_UV,9,7,2553
1227,2018-05-26T12:00:00Z,(188588)_2005_NP29,9,7,2553
1228,2018-05-26T12:00:00Z,(188721)_2005_UU,10,8,2553
1229,2018-05-26T12:00:00Z,(189944)_2003_TX,9,7,2553
1230,2018-05-26T12:00:00Z,(190118)_2004_VR60,9,7,2553
1231,2018-05-26T12:00:00Z,(191323)_2003_KN,9,7,2553
1232,2018-05-26T12:00:00Z,(191485)_2003_TO2,10,8,2553
1233,2018-05-26T12:00:00Z,(191621)_2004_MN3,9,7,2553
1234,2018-05-26T12:00:00Z,(19308)_1996_TO66,4,1,759
1235,2018-05-26T12:00:00Z,(196256)_2003_EH1,3,3,1489
1236,2018-05-26T12:00:00Z,(196297)_2003_FA,10,7,2553
1237,2018-05-26T12:00:00Z,(196926)_2003_UG5,10,8,2553
1238,2018-05-26T12:00:00Z,(199742)_2006_JD,11,7,2553
1239,2018-05-26T12:00:00Z,(206462)_2003_TN10,9,7,2553
1240,2018-05-26T12:00:00Z,(206755)_2004_CJ2,9,7,2553
1241,2018-05-26T12:00:00Z,(207028)_2004_VN60,10,8,2553
1242,2018-05-26T12:00:00Z,(207548)_2006_LZ,10,8,2553
1243,2018-05-26T12:00:00Z,(207690)_2007_RE19,10,7,2553
1244,2018-05-26T12:00:00Z,(209635)_2005_BR1,10,8,2553
1245,2018-05-26T12:00:00Z,(21083)_1991_TH14,14,10,2556
1246,2018-05-26T12:00:00Z,(211480)_2003_FC7,9,7,2553
1247,2018-05-26T12:00:00Z,(211489)_2003_KP,10,8,2553
1248,2018-05-26T12:00:00Z,(211536)_2003_RR11,10,8,2553
1249,2018-05-26T12:00:00Z,(211917)_2004_TG8,10,8,2553
1250,2018-05-26T12:00:00Z,(213727)_2002_VF92,11,9,2553
1251,2018-05-26T12:00:00Z,(213893)_2003_TN2,11,8,2553
1252,2018-05-26T12:00:00Z,(213894)_2003_TP2,11,8,2553
1253,2018-05-26T12:00:00Z,(216242)_2006_VK14,9,7,2553
1254,2018-05-26T12:00:00Z,(221944)_2339_T-3,8,6,2553
1255,2018-05-26T12:00:00Z,(221945)_3227_T-3,8,6,2553
1256,2018-05-26T12:00:00Z,(225088)_2007_OR10,41,25,2467
1257,2018-05-26T12:00:00Z,(225270)_2009_SF30,9,7,2553
1258,2018-05-26T12:00:00Z,(225273)_2128_P-L,9,7,2553
1259,2018-05-26T12:00:00Z,(225275)_6890_P-L,9,6,2553
1260,2018-05-26T12:00:00Z,(231665)_7602_P-L,9,7,2553
1261,2018-05-26T12:00:00Z,(233968)_3021_T-2,9,7,2553
1262,2018-05-26T12:00:00Z,(237351)_2235_P-L,8,6,2553
1263,2018-05-26T12:00:00Z,(237352)_4307_P-L,8,6,2553
1264,2018-05-26T12:00:00Z,(237354)_1711_T-2,15,10,2559
1265,2018-05-26T12:00:00Z,(237355)_2296_T-2,9,6,2553
1266,2018-05-26T12:00:00Z,(237356)_3103_T-2,9,6,2553
1267,2018-05-26T12:00:00Z,(237357)_2059_T-3,9,6,2553
1268,2018-05-26T12:00:00Z,(237358)_3206_T-3,9,6,2553
1269,2018-05-26T12:00:00Z,(237359)_3774_T-3,9,6,2553
1270,2018-05-26T12:00:00Z,(237360)_4539_T-3,9,6,2553
1271,2018-05-26T12:00:00Z,(29075)_1950_DA,5,5,1489
1272,2018-05-26T12:00:00Z,(29876)_1999_GR16,14,9,2555
1273,2018-05-26T12:00:00Z,(29877)_1999_GL17,14,9,2555
1274,2018-05-26T12:00:00Z,(29878)_1999_GY19,13,10,2555
1275,2018-05-26T12:00:00Z,(29981)_1999_TD10,15,11,2763
1276,2018-05-26T12:00:00Z,(308635)_2005_YU55,64,23,2542
1277,2018-05-26T12:00:00Z,(343158)_2009_HC82,3,3,1489
1278,2018-05-26T12:00:00Z,(357439)_2004_BL86,28,5,883
1279,2018-05-26T12:00:00Z,(385571)_Otrera,11,9,2806
1280,2018-05-26T12:00:00Z,(39544)_1991_TN14,13,10,2556
1281,2018-05-26T12:00:00Z,(416400)_2003_UZ117,9,5,824
1282,2018-05-26T12:00:00Z,(42493)_1991_TG14,13,10,2556
1283,2018-05-26T12:00:00Z,(4384)_1990_AA,19,10,2556
1284,2018-05-26T12:00:00Z,(4495)_1988_VS,19,8,2556
1285,2018-05-26T12:00:00Z,(4507)_1990_FV,15,9,2556
1286,2018-05-26T12:00:00Z,(4538)_1988_TP,14,7,2556
1287,2018-05-26T12:00:00Z,(4555)_1987_QL,15,8,2556
1288,2018-05-26T12:00:00Z,(4633)_1988_AJ5,14,8,2556
1289,2018-05-26T12:00:00Z,(4668)_1987_DX5,16,9,2556
1290,2018-05-26T12:00:00Z,(469219)_2016_HO3,9,5,703
1291,2018-05-26T12:00:00Z,(471325)_2011_KT19,12,3,631
1292,2018-05-26T12:00:00Z,(4772)_1989_VM,15,9,2556
1293,2018-05-26T12:00:00Z,(4784)_1984_DF1,13,9,2556
1294,2018-05-26T12:00:00Z,(4793)_1988_RR4,15,8,2556
1295,2018-05-26T12:00:00Z,(4827)_Дарес,5,2,244
1296,2018-05-26T12:00:00Z,(4830)_1988_RG4,13,9,2556
1297,2018-05-26T12:00:00Z,(49999)_2000_AW14,13,9,2553
1298,2018-05-26T12:00:00Z,(5098)_1985_CH2,14,9,2556
1299,2018-05-26T12:00:00Z,(5107)_1987_DS6,16,9,2556
1300,2018-05-25T12:00:00Z,(163950)_2003_UN22,9,7,2552
1301,2018-05-25T12:00:00Z,(164207)_2004_GU9,21,4,883
1302,2018-05-25T12:00:00Z,(16553)_1991_TL14,11,8,2555
1303,2018-05-25T12:00:00Z,(166609)_2002_RF232,10,8,2552
1304,2018-05-25T12:00:00Z,(170025)_2002_VO,10,7,2552
1305,2018-05-25T12:00:00Z,(170026)_2002_VV2,10,7,2552
1306,2018-05-25T12:00:00Z,(170027)_2002_VH5,10,7,2552
1307,2018-05-25T12:00:00Z,(171287)_2006_GK3,8,6,2552
1308,2018-05-25T12:00:00Z,(172460)_2003_RT11,10,8,2552
1309,2018-05-25T12:00:00Z,(172533)_2003_UO9,9,7,2552
1310,2018-05-25T12:00:00Z,(172627)_2003_XP10,9,7,2552
1311,2018-05-25T12:00:00Z,(173075)_2006_UC,9,7,2552
1312,2018-05-25T12:00:00Z,(174758)_2003_VX2,9,7,2552
1313,2018-05-25T12:00:00Z,(175113)_2004_PF115,20,2,189
1314,2018-05-25T12:00:00Z,(177065)_2003_FP7,9,7,2552
1315,2018-05-25T12:00:00Z,(177245)_2003_WB,9,7,2552
1316,2018-05-25T12:00:00Z,(177625)_2004_JD,9,7,2552
1317,2018-05-25T12:00:00Z,(180103)_2003_FX6,9,7,2552
1318,2018-05-25T12:00:00Z,(180213)_2003_UM8,9,7,2552
1319,2018-05-25T12:00:00Z,(180216)_2003_UY9,9,7,2552
1320,2018-05-25T12:00:00Z,(180537)_2004_EB1,9,7,2552
1321,2018-05-25T12:00:00Z,(180731)_2004_JW35,9,7,2552
1322,2018-05-25T12:00:00Z,(181492)_2006_UU1,9,7,2552
1323,2018-05-25T12:00:00Z,(183501)_2003_FU4,10,8,2552
1324,2018-05-25T12:00:00Z,(184064)_2004_GM,9,7,2552
