,timestamp,page_name,revisions_count,contributors_count,age_of_page_days
964,2018-05-29T12:00:00Z,IC_289,16,14,4151
965,2018-05-29T12:00:00Z,IC_298,18,16,4151
966,2018-05-29T12:00:00Z,IC_3,9,8,4151
967,2018-05-29T12:00:00Z,IC_335,9,8,4151
968,2018-05-29T12:00:00Z,IC_3418,10,9,4151
969,2018-05-29T12:00:00Z,IC_348,12,11,4151
970,2018-05-29T12:00:00Z,IC_349,21,19,4151
971,2018-05-29T12:00:00Z,IC_3568,21,18,4151
972,2018-05-29T12:00:00Z,IC_405,23,20,4151
973,2018-05-29T12:00:00Z,IC_4499,11,11,4151
974,2018-05-29T12:00:00Z,IC_4526,11,11,4151
975,2018-05-29T12:00:00Z,IC_4592,14,12,4151
976,2018-05-29T12:00:00Z,IC_4604,11,11,4151
977,2018-05-29T12:00:00Z,IC_4628,13,13,4151
978,2018-05-29T12:00:00Z,IC_4651,12,11,4151
979,2018-05-29T12:00:00Z,IC_4703,12,12,4151
980,2018-05-29T12:00:00Z,IC_5146,25,24,4151
981,2018-05-29T12:00:00Z,IC_5148,13,12,4151
982,2018-05-29T12:00:00Z,IC_5332,9,9,4151
983,2018-05-29T12:00:00Z,IC_883,13,12,4151
984,2018-05-29T12:00:00Z,ICTV,226,111,4425
985,2018-05-29T12:00:00Z,IDO2,1,1,251
986,2018-05-29T12:00:00Z,IEC_60870-5,13,10,2905
987,2018-05-29T12:00:00Z,IFA_W50,15,7,2004
988,2018-05-29T12:00:00Z,IFT27,1,1,249
989,2018-05-29T12:00:00Z,IGFLR1,1,1,249
990,2018-05-29T12:00:00Z,IGLL5,1,1,249
991,2018-05-29T12:00:00Z,III_з'їзд_РСДРП,7,6,3406
992,2018-05-29T12:00:00Z,IMC_Global,23,17,4034
993,2018-05-29T12:00:00Z,IMOCA,5,1,1075
994,2018-05-29T12:00:00Z,INCA1,1,1,250
995,2018-05-29T12:00:00Z,INO80E,1,1,250
996,2018-05-29T12:00:00Z,INOGATE,43,25,4029
997,2018-05-29T12:00:00Z,INPP5F,1,1,251
998,2018-05-29T12:00:00Z,INRI,20,18,2975
999,2018-05-29T12:00:00Z,IPhone_8,47,12,569
1000,2018-05-28T12:00:00Z,Himantolophus_borealis,5,1,1284
1001,2018-05-28T12:00:00Z,Himantolophus_brevirostris,6,2,1284
1002,2018-05-28T12:00:00Z,Himantolophus_compressus,7,3,1284
1003,2018-05-28T12:00:00Z,Himantolophus_cornifer,9,2,1284
1004,2018-05-28T12:00:00Z,Himantolophus_crinitus,4,2,1284
1005,2018-05-28T12:00:00Z,Himantolophus_danae,5,1,1284
1006,2018-05-28T12:00:00Z,Himantolophus_litoceras,5,2,1284
1007,2018-05-28T12:00:00Z,Himantolophus_macroceras,7,2,1283
1008,2018-05-28T12:00:00Z,Himantolophus_macroceratoides,3,1,1283
1009,2018-05-28T12:00:00Z,Himantolophus_mauli,5,2,1283
1010,2018-05-28T12:00:00Z,Himantolophus_melanolophus,5,2,1283
1011,2018-05-28T12:00:00Z,Himantolophus_multifurcatus,4,1,1283
1012,2018-05-28T12:00:00Z,Himantolophus_nigricornis,3,1,1283
1013,2018-05-28T12:00:00Z,Himantolophus_paucifilosus,4,2,1283
1014,2018-05-28T12:00:00Z,Himantolophus_pseudalbinares,6,2,1283
1015,2018-05-28T12:00:00Z,Himantolophus_stewarti,6,2,1283
1016,2018-05-28T12:00:00Z,Hipposideros_commersoni,2,1,1878
1017,2018-05-28T12:00:00Z,Hipposideros_griffini,1,1,1122
1018,2018-05-28T12:00:00Z,Hipposideros_khaokhouayensis,1,1,1876
1019,2018-05-28T12:00:00Z,Hipposideros_pelingensis,2,1,1876
1020,2018-05-28T12:00:00Z,Hipposideros_rotalis,2,1,1876
1021,2018-05-28T12:00:00Z,Hipposideros_scutinares,2,1,1876
1022,2018-05-28T12:00:00Z,Histiotus_magellanicus,3,3,1917
1023,2018-05-28T12:00:00Z,Historia_Naturalis_Brasiliae,21,16,3761
1024,2018-05-28T12:00:00Z,Hoegaarden,59,31,3818
1025,2018-05-28T12:00:00Z,Hold_On_(пісня_Young_Buck),5,3,1508
1026,2018-05-28T12:00:00Z,Homestead,8,7,3975
1027,2018-05-28T12:00:00Z,Honda_FCX,60,22,4031
1028,2018-05-28T12:00:00Z,Honda_Odyssey,40,8,2899
1029,2018-05-28T12:00:00Z,Honda_RCV1000R,16,1,1622
1030,2018-05-28T12:00:00Z,Honeymoon,472,48,1069
1031,2018-05-28T12:00:00Z,Hoplostethus_druzhinini,11,7,1951
1032,2018-05-28T12:00:00Z,Hoplostethus_mento,10,5,1943
1033,2018-05-28T12:00:00Z,Humanoid_(альбом),29,18,3225
1034,2018-05-28T12:00:00Z,Hybognathus_regius,10,4,1987
1035,2018-05-28T12:00:00Z,Hydac,12,5,2431
1036,2018-05-28T12:00:00Z,Hylomys_megalotis,6,4,2337
1037,2018-05-28T12:00:00Z,Hypsugo_dolichodon,1,1,1169
1038,2018-05-28T12:00:00Z,Hyundai_Xcient,22,1,360
1039,2018-05-28T12:00:00Z,Hyundai_ix35,51,26,3162
1040,2018-05-28T12:00:00Z,I_Call_Your_Name_(a-ha),8,6,2788
1041,2018-05-28T12:00:00Z,I'll_Fly_for_You,4,2,1063
1042,2018-05-28T12:00:00Z,IC_1011,14,12,4150
1043,2018-05-28T12:00:00Z,IC_1059,13,12,4150
1044,2018-05-28T12:00:00Z,IC_1065,16,12,4150
1045,2018-05-28T12:00:00Z,IC_1295,15,13,4150
1046,2018-05-28T12:00:00Z,IC_1318,23,21,4150
1047,2018-05-28T12:00:00Z,IC_1396,19,17,4150
1048,2018-05-28T12:00:00Z,IC_1517,11,10,4150
1049,2018-05-28T12:00:00Z,IC_167,14,13,4150
1050,2018-05-28T12:00:00Z,IC_1805,20,18,4150
1051,2018-05-28T12:00:00Z,IC_1848,19,16,4150
1052,2018-05-28T12:00:00Z,IC_2006,10,9,4150
1053,2018-05-28T12:00:00Z,IC_2149,19,16,4150
1054,2018-05-28T12:00:00Z,IC_2177,20,16,4150
1055,2018-05-28T12:00:00Z,IC_2220,11,9,4150
1056,2018-05-28T12:00:00Z,IC_2233,9,7,4150
1057,2018-05-28T12:00:00Z,IC_2391,19,16,4150
1058,2018-05-28T12:00:00Z,IC_2395,12,10,4150
1059,2018-05-28T12:00:00Z,IC_2448,13,11,4150
1060,2018-05-28T12:00:00Z,IC_2488,12,11,4150
1061,2018-05-28T12:00:00Z,IC_2497,13,12,4150
1062,2018-05-28T12:00:00Z,IC_2560,10,8,4150
1063,2018-05-28T12:00:00Z,IC_2714,11,9,4150
1064,2018-05-28T12:00:00Z,IC_289,16,14,4150
1065,2018-05-28T12:00:00Z,IC_298,18,16,4150
1066,2018-05-28T12:00:00Z,IC_3,9,8,4150
1067,2018-05-28T12:00:00Z,IC_335,9,8,4150
1068,2018-05-28T12:00:00Z,IC_3418,10,9,4150
1069,2018-05-28T12:00:00Z,IC_348,12,11,4150
1070,2018-05-28T12:00:00Z,IC_349,21,19,4150
1071,2018-05-28T12:00:00Z,IC_3568,21,18,4150
1072,2018-05-28T12:00:00Z,IC_405,23,20,4150
1073,2018-05-28T12:00:00Z,IC_4499,11,11,4150
1074,2018-05-28T12:00:00Z,IC_4526,11,11,4150
1075,2018-05-28T12:00:00Z,IC_4592,14,12,4150
1076,2018-05-28T12:00:00Z,IC_4604,11,11,4150
1077,2018-05-28T12:00:00Z,IC_4628,13,13,4150
1078,2018-05-28T12:00:00Z,IC_4651,12,11,4150
1079,2018-05-28T12:00:00Z,IC_4703,12,12,4150
1080,2018-05-28T12:00:00Z,IC_5146,25,24,4150
1081,2018-05-28T12:00:00Z,IC_5148,13,12,4150
1082,2018-05-28T12:00:00Z,IC_5332,9,9,4150
1083,2018-05-28T12:00:00Z,IC_883,13,12,4150
1084,2018-05-28T12:00:00Z,ICTV,226,111,4424
1085,2018-05-28T12:00:00Z,IDO2,1,1,250
1086,2018-05-28T12:00:00Z,IEC_60870-5,13,10,2904
1087,2018-05-28T12:00:00Z,IFA_W50,15,7,2003
1088,2018-05-28T12:00:00Z,IFT27,1,1,248
1089,2018-05-28T12:00:00Z,IGFLR1,1,1,248
1090,2018-05-28T12:00:00Z,IGLL5,1,1,248
1091,2018-05-28T12:00:00Z,III_з'їзд_РСДРП,7,6,3405
1092,2018-05-28T12:00:00Z,IMC_Global,23,17,4033
1093,2018-05-28T12:00:00Z,IMOCA,5,1,1074
1094,2018-05-28T12:00:00Z,INCA1,1,1,249
1095,2018-05-28T12:00:00Z,INO80E,1,1,249
1096,2018-05-28T12:00:00Z,INOGATE,43,25,4028
1097,2018-05-28T12:00:00Z,INPP5F,1,1,250
1098,2018-05-28T12:00:00Z,INRI,20,18,2974
1099,2018-05-28T12:00:00Z,IPhone_8,47,12,568
1100,2018-05-27T12:00:00Z,Himantolophus_borealis,5,1,1283
1101,2018-05-27T12:00:00Z,Himantolophus_brevirostris,6,2,1283
1102,2018-05-27T12:00:00Z,Himantolophus_compressus,7,3,1283
1103,2018-05-27T12:00:00Z,Himantolophus_cornifer,9,2,1283
1104,2018-05-27T12:00:00Z,Himantolophus_crinitus,4,2,1283
1105,2018-05-27T12:00:00Z,Himantolophus_danae,5,1,1283
1106,2018-05-27T12:00:00Z,Himantolophus_litoceras,5,2,1283
1107,2018-05-27T12:00:00Z,Himantolophus_macroceras,7,2,1282
1108,2018-05-27T12:00:00Z,Himantolophus_macroceratoides,3,1,1282
1109,2018-05-27T12:00:00Z,Himantolophus_mauli,5,2,1282
1110,2018-05-27T12:00:00Z,Himantolophus_melanolophus,5,2,1282
1111,2018-05-27T12:00:00Z,Himantolophus_multifurcatus,4,1,1282
1112,2018-05-27T12:00:00Z,Himantolophus_nigricornis,3,1,1282
1113,2018-05-27T12:00:00Z,Himantolophus_paucifilosus,4,2,1282
1114,2018-05-27T12:00:00Z,Himantolophus_pseudalbinares,6,2,1282
1115,2018-05-27T12:00:00Z,Himantolophus_stewarti,6,2,1282
1116,2018-05-27T12:00:00Z,Hipposideros_commersoni,2,1,1877
1117,2018-05-27T12:00:00Z,Hipposideros_griffini,1,1,1121
1118,2018-05-27T12:00:00Z,Hipposideros_khaokhouayensis,1,1,1875
1119,2018-05-27T12:00:00Z,Hipposideros_pelingensis,2,1,1875
1120,2018-05-27T12:00:00Z,Hipposideros_rotalis,2,1,1875
1121,2018-05-27T12:00:00Z,Hipposideros_scutinares,2,1,1875
1122,2018-05-27T12:00:00Z,Histiotus_magellanicus,3,3,1916
1123,2018-05-27T12:00:00Z,Historia_Naturalis_Brasiliae,21,16,3760
1124,2018-05-27T12:00:00Z,Hoegaarden,59,31,3817
1125,2018-05-27T12:00:00Z,Hold_On_(пісня_Young_Buck),5,3,1507
1126,2018-05-27T12:00:00Z,Homestead,8,7,3974
1127,2018-05-27T12:00:00Z,Honda_FCX,60,22,4030
1128,2018-05-27T12:00:00Z,Honda_Odyssey,40,8,2898
1129,2018-05-27T12:00:00Z,Honda_RCV1000R,16,1,1621
1130,2018-05-27T12:00:00Z,Honeymoon,472,48,1068
1131,2018-05-27T12:00:00Z,Hoplostethus_druzhinini,11,7,1950
1132,2018-05-27T12:00:00Z,Hoplostethus_mento,10,5,1942
1133,2018-05-27T12:00:00Z,Humanoid_(альбом),29,18,3224
1134,2018-05-27T12:00:00Z,Hybognathus_regius,10,4,1986
1135,2018-05-27T12:00:00Z,Hydac,12,5,2430
1136,2018-05-27T12:00:00Z,Hylomys_megalotis,6,4,2336
1137,2018-05-27T12:00:00Z,Hypsugo_dolichodon,1,1,1168
1138,2018-05-27T12:00:00Z,Hyundai_Xcient,22,1,359
1139,2018-05-27T12:00:00Z,Hyundai_ix35,51,26,3161
1140,2018-05-27T12:00:00Z,I_Call_Your_Name_(a-ha),8,6,2787
1141,2018-05-27T12:00:00Z,I'll_Fly_for_You,4,2,1062
1142,2018-05-27T12:00:00Z,IC_1011,14,12,4149
1143,2018-05-27T12:00:00Z,IC_1059,13,12,4149
1144,2018-05-27T12:00:00Z,IC_1065,16,12,4149
1145,2018-05-27T12:00:00Z,IC_1295,15,13,4149
1146,2018-05-27T12:00:00Z,IC_1318,23,21,4149
1147,2018-05-27T12:00:00Z,IC_1396,19,17,4149
1148,2018-05-27T12:00:00Z,IC_1517,11,10,4149
1149,2018-05-27T12:00:00Z,IC_167,14,13,4149
1150,2018-05-27T12:00:00Z,IC_1805,20,18,4149
1151,2018-05-27T12:00:00Z,IC_1848,19,16,4149
1152,2018-05-27T12:00:00Z,IC_2006,10,9,4149
1153,2018-05-27T12:00:00Z,IC_2149,19,16,4149
1154,2018-05-27T12:00:00Z,IC_2177,20,16,4149
1155,2018-05-27T12:00:00Z,IC_2220,11,9,4149
1156,2018-05-27T12:00:00Z,IC_2233,9,7,4149
1157,2018-05-27T12:00:00Z,IC_2391,19,16,4149
1158,2018-05-27T12:00:00Z,IC_2395,12,10,4149
1159,2018-05-27T12:00:00Z,IC_2448,13,11,4149
1160,2018-05-27T12:00:00Z,IC_2488,12,11,4149
1161,2018-05-27T12:00:00Z,IC_2497,13,12,4149
1162,2018-05-27T12:00:00Z,IC_2560,10,8,4149
1163,2018-05-27T12:00:00Z,IC_2714,11,9,4149
1164,2018-05-27T12:00:00Z,IC_289,16,14,4149
1165,2018-05-27T12:00:00Z,IC_298,18,16,4149
1166,2018-05-27T12:00:00Z,IC_3,9,8,4149
1167,2018-05-27T12:00:00Z,IC_335,9,8,4149
1168,2018-05-27T12:00:00Z,IC_3418,10,9,4149
1169,2018-05-27T12:00:00Z,IC_348,12,11,4149
1170,2018-05-27T12:00:00Z,IC_349,21,19,4149
1171,2018-05-27T12:00:00Z,IC_3568,21,18,4149
1172,2018-05-27T12:00:00Z,IC_405,23,20,4149
1173,2018-05-27T12:00:00Z,IC_4499,11,11,4149
1174,2018-05-27T12:00:00Z,IC_4526,11,11,4149
1175,2018-05-27T12:00:00Z,IC_4592,14,12,4149
1176,2018-05-27T12:00:00Z,IC_4604,11,11,4149
1177,2018-05-27T12:00:00Z,IC_4628,13,13,4149
1178,2018-05-27T12:00:00Z,IC_4651,12,11,4149
1179,2018-05-27T12:00:00Z,IC_4703,12,12,4149
1180,2018-05-27T12:00:00Z,IC_5146,25,24,4149
1181,2018-05-27T12:00:00Z,IC_5148,13,12,4149
1182,2018-05-27T12:00:00Z,IC_5332,9,9,4149
1183,2018-05-27T12:00:00Z,IC_883,13,12,4149
1184,2018-05-27T12:00:00Z,ICTV,226,111,4423
1185,2018-05-27T12:00:00Z,IDO2,1,1,249
1186,2018-05-27T12:00:00Z,IEC_60870-5,13,10,2903
1187,2018-05-27T12:00:00Z,IFA_W50,15,7,2002
1188,2018-05-27T12:00:00Z,IFT27,1,1,247
1189,2018-05-27T12:00:00Z,IGFLR1,1,1,247
1190,2018-05-27T12:00:00Z,IGLL5,1,1,247
1191,2018-05-27T12:00:00Z,III_з'їзд_РСДРП,7,6,3404
1192,2018-05-27T12:00:00Z,IMC_Global,23,17,4032
1193,2018-05-27T12:00:00Z,IMOCA,5,1,1073
1194,2018-05-27T12:00:00Z,INCA1,1,1,248
1195,2018-05-27T12:00:00Z,INO80E,1,1,248
1196,2018-05-27T12:00:00Z,INOGATE,43,25,4027
1197,2018-05-27T12:00:00Z,INPP5F,1,1,249
1198,2018-05-27T12:00:00Z,INRI,20,18,2973
1199,2018-05-27T12:00:00Z,IPhone_8,47,12,567
1200,2018-05-26T12:00:00Z,Himantolophus_borealis,5,1,1282
1201,2018-05-26T12:00:00Z,Himantolophus_brevirostris,6,2,1282
1202,2018-05-26T12:00:00Z,Himantolophus_compressus,7,3,1282
1203,2018-05-26T12:00:00Z,Himantolophus_cornifer,9,2,1282
1204,2018-05-26T12:00:00Z,Himantolophus_crinitus,4,2,1282
1205,2018-05-26T12:00:00Z,Himantolophus_danae,5,1,1282
1206,2018-05-26T12:00:00Z,Himantolophus_litoceras,5,2,1282
1207,2018-05-26T12:00:00Z,Himantolophus_macroceras,7,2,1281
1208,2018-05-26T12:00:00Z,Himantolophus_macroceratoides,3,1,1281
1209,2018-05-26T12:00:00Z,Himantolophus_mauli,5,2,1281
1210,2018-05-26T12:00:00Z,Himantolophus_melanolophus,5,2,1281
1211,2018-05-26T12:00:00Z,Himantolophus_multifurcatus,4,1,1281
1212,2018-05-26T12:00:00Z,Himantolophus_nigricornis,3,1,1281
1213,2018-05-26T12:00:00Z,Himantolophus_paucifilosus,4,2,1281
1214,2018-05-26T12:00:00Z,Himantolophus_pseudalbinares,6,2,1281
1215,2018-05-26T12:00:00Z,Himantolophus_stewarti,6,2,1281
1216,2018-05-26T12:00:00Z,Hipposideros_commersoni,2,1,1876
1217,2018-05-26T12:00:00Z,Hipposideros_griffini,1,1,1120
1218,2018-05-26T12:00:00Z,Hipposideros_khaokhouayensis,1,1,1874
1219,2018-05-26T12:00:00Z,Hipposideros_pelingensis,2,1,1874
1220,2018-05-26T12:00:00Z,Hipposideros_rotalis,2,1,1874
1221,2018-05-26T12:00:00Z,Hipposideros_scutinares,2,1,1874
1222,2018-05-26T12:00:00Z,Histiotus_magellanicus,3,3,1915
1223,2018-05-26T12:00:00Z,Historia_Naturalis_Brasiliae,21,16,3759
1224,2018-05-26T12:00:00Z,Hoegaarden,59,31,3816
1225,2018-05-26T12:00:00Z,Hold_On_(пісня_Young_Buck),5,3,1506
1226,2018-05-26T12:00:00Z,Homestead,8,7,3973
1227,2018-05-26T12:00:00Z,Honda_FCX,60,22,4029
1228,2018-05-26T12:00:00Z,Honda_Odyssey,40,8,2897
1229,2018-05-26T12:00:00Z,Honda_RCV1000R,16,1,1620
1230,2018-05-26T12:00:00Z,Honeymoon,472,48,1067
1231,2018-05-26T12:00:00Z,Hoplostethus_druzhinini,11,7,1949
1232,2018-05-26T12:00:00Z,Hoplostethus_mento,10,5,1941
1233,2018-05-26T12:00:00Z,Humanoid_(альбом),29,18,3223
1234,2018-05-26T12:00:00Z,Hybognathus_regius,10,4,1985
1235,2018-05-26T12:00:00Z,Hydac,12,5,2429
1236,2018-05-26T12:00:00Z,Hylomys_megalotis,6,4,2335
1237,2018-05-26T12:00:00Z,Hypsugo_dolichodon,1,1,1167
1238,2018-05-26T12:00:00Z,Hyundai_Xcient,22,1,358
1239,2018-05-26T12:00:00Z,Hyundai_ix35,51,26,3160
1240,2018-05-26T12:00:00Z,I_Call_Your_Name_(a-ha),8,6,2786
1241,2018-05-26T12:00:00Z,I'll_Fly_for_You,4,2,1061
1242,2018-05-26T12:00:00Z,IC_1011,14,12,4148
1243,2018-05-26T12:00:00Z,IC_1059,13,12,4148
1244,2018-05-26T12:00:00Z,IC_1065,16,12,4148
1245,2018-05-26T12:00:00Z,IC_1295,15,13,4148
1246,2018-05-26T12:00:00Z,IC_1318,23,21,4148
1247,2018-05-26T12:00:00Z,IC_1396,19,17,4148
1248,2018-05-26T12:00:00Z,IC_1517,11,10,4148
1249,2018-05-26T12:00:00Z,IC_167,14,13,4148
1250,2018-05-26T12:00:00Z,IC_1805,20,18,4148
1251,2018-05-26T12:00:00Z,IC_1848,19,16,4148
1252,2018-05-26T12:00:00Z,IC_2006,10,9,4148
1253,2018-05-26T12:00:00Z,IC_2149,19,16,4148
1254,2018-05-26T12:00:00Z,IC_2177,20,16,4148
1255,2018-05-26T12:00:00Z,IC_2220,11,9,4148
1256,2018-05-26T12:00:00Z,IC_2233,9,7,4148
1257,2018-05-26T12:00:00Z,IC_2391,19,16,4148
1258,2018-05-26T12:00:00Z,IC_2395,12,10,4148
1259,2018-05-26T12:00:00Z,IC_2448,13,11,4148
1260,2018-05-26T12:00:00Z,IC_2488,12,11,4148
1261,2018-05-26T12:00:00Z,IC_2497,13,12,4148
1262,2018-05-26T12:00:00Z,IC_2560,10,8,4148
1263,2018-05-26T12:00:00Z,IC_2714,11,9,4148
1264,2018-05-26T12:00:00Z,IC_289,16,14,4148
1265,2018-05-26T12:00:00Z,IC_298,18,16,4148
1266,2018-05-26T12:00:00Z,IC_3,9,8,4148
1267,2018-05-26T12:00:00Z,IC_335,9,8,4148
1268,2018-05-26T12:00:00Z,IC_3418,10,9,4148
1269,2018-05-26T12:00:00Z,IC_348,12,11,4148
1270,2018-05-26T12:00:00Z,IC_349,21,19,4148
1271,2018-05-26T12:00:00Z,IC_3568,21,18,4148
1272,2018-05-26T12:00:00Z,IC_405,23,20,4148
1273,2018-05-26T12:00:00Z,IC_4499,11,11,4148
1274,2018-05-26T12:00:00Z,IC_4526,11,11,4148
1275,2018-05-26T12:00:00Z,IC_4592,14,12,4148
1276,2018-05-26T12:00:00Z,IC_4604,11,11,4148
1277,2018-05-26T12:00:00Z,IC_4628,13,13,4148
1278,2018-05-26T12:00:00Z,IC_4651,12,11,4148
1279,2018-05-26T12:00:00Z,IC_4703,12,12,4148
1280,2018-05-26T12:00:00Z,IC_5146,25,24,4148
1281,2018-05-26T12:00:00Z,IC_5148,13,12,4148
1282,2018-05-26T12:00:00Z,IC_5332,9,9,4148
1283,2018-05-26T12:00:00Z,IC_883,13,12,4148
1284,2018-05-26T12:00:00Z,ICTV,226,111,4422
1285,2018-05-26T12:00:00Z,IDO2,1,1,248
1286,2018-05-26T12:00:00Z,IEC_60870-5,13,10,2902
1287,2018-05-26T12:00:00Z,IFA_W50,15,7,2001
1288,2018-05-26T12:00:00Z,IFT27,1,1,246
1289,2018-05-26T12:00:00Z,IGFLR1,1,1,246
1290,2018-05-26T12:00:00Z,IGLL5,1,1,246
1291,2018-05-26T12:00:00Z,III_з'їзд_РСДРП,7,6,3403
1292,2018-05-26T12:00:00Z,IMC_Global,23,17,4031
1293,2018-05-26T12:00:00Z,IMOCA,5,1,1072
1294,2018-05-26T12:00:00Z,INCA1,1,1,247
1295,2018-05-26T12:00:00Z,INO80E,1,1,247
1296,2018-05-26T12:00:00Z,INOGATE,43,25,4026
1297,2018-05-26T12:00:00Z,INPP5F,1,1,248
1298,2018-05-26T12:00:00Z,INRI,20,18,2972
1299,2018-05-26T12:00:00Z,IPhone_8,47,12,566
1300,2018-05-25T12:00:00Z,Himantolophus_borealis,5,1,1281
1301,2018-05-25T12:00:00Z,Himantolophus_brevirostris,6,2,1281
1302,2018-05-25T12:00:00Z,Himantolophus_compressus,7,3,1281
1303,2018-05-25T12:00:00Z,Himantolophus_cornifer,9,2,1281
1304,2018-05-25T12:00:00Z,Himantolophus_crinitus,4,2,1281
1305,2018-05-25T12:00:00Z,Himantolophus_danae,5,1,1281
1306,2018-05-25T12:00:00Z,Himantolophus_litoceras,5,2,1281
1307,2018-05-25T12:00:00Z,Himantolophus_macroceras,7,2,1280
1308,2018-05-25T12:00:00Z,Himantolophus_macroceratoides,3,1,1280
1309,2018-05-25T12:00:00Z,Himantolophus_mauli,5,2,1280
1310,2018-05-25T12:00:00Z,Himantolophus_melanolophus,5,2,1280
1311,2018-05-25T12:00:00Z,Himantolophus_multifurcatus,4,1,1280
1312,2018-05-25T12:00:00Z,Himantolophus_nigricornis,3,1,1280
1313,2018-05-25T12:00:00Z,Himantolophus_paucifilosus,4,2,1280
1314,2018-05-25T12:00:00Z,Himantolophus_pseudalbinares,6,2,1280
1315,2018-05-25T12:00:00Z,Himantolophus_stewarti,6,2,1280
1316,2018-05-25T12:00:00Z,Hipposideros_commersoni,2,1,1875
1317,2018-05-25T12:00:00Z,Hipposideros_griffini,1,1,1119
1318,2018-05-25T12:00:00Z,Hipposideros_khaokhouayensis,1,1,1873
1319,2018-05-25T12:00:00Z,Hipposideros_pelingensis,2,1,1873
1320,2018-05-25T12:00:00Z,Hipposideros_rotalis,2,1,1873
1321,2018-05-25T12:00:00Z,Hipposideros_scutinares,2,1,1873
1322,2018-05-25T12:00:00Z,Histiotus_magellanicus,3,3,1914
1323,2018-05-25T12:00:00Z,Historia_Naturalis_Brasiliae,21,16,3758
1324,2018-05-25T12:00:00Z,Hoegaarden,59,31,3815
1325,2018-05-25T12:00:00Z,Hold_On_(пісня_Young_Buck),5,3,1505
1326,2018-05-25T12:00:00Z,Homestead,8,7,3972
1327,2018-05-25T12:00:00Z,Honda_FCX,60,22,4028
1328,2018-05-25T12:00:00Z,Honda_Odyssey,40,8,2896
1329,2018-05-25T12:00:00Z,Honda_RCV1000R,16,1,1619
1330,2018-05-25T12:00:00Z,Honeymoon,472,48,1066
1331,2018-05-25T12:00:00Z,Hoplostethus_druzhinini,11,7,1948
1332,2018-05-25T12:00:00Z,Hoplostethus_mento,10,5,1940
1333,2018-05-25T12:00:00Z,Humanoid_(альбом),29,18,3222
1334,2018-05-25T12:00:00Z,Hybognathus_regius,10,4,1984
1335,2018-05-25T12:00:00Z,Hydac,12,5,2428
1336,2018-05-25T12:00:00Z,Hylomys_megalotis,6,4,2334
1337,2018-05-25T12:00:00Z,Hypsugo_dolichodon,1,1,1166
1338,2018-05-25T12:00:00Z,Hyundai_Xcient,22,1,357
1339,2018-05-25T12:00:00Z,Hyundai_ix35,51,26,3159
1340,2018-05-25T12:00:00Z,I_Call_Your_Name_(a-ha),8,6,2785
1341,2018-05-25T12:00:00Z,I'll_Fly_for_You,4,2,1060
1342,2018-05-25T12:00:00Z,IC_1011,14,12,4147
1343,2018-05-25T12:00:00Z,IC_1059,13,12,4147
1344,2018-05-25T12:00:00Z,IC_1065,16,12,4147
1345,2018-05-25T12:00:00Z,IC_1295,15,13,4147
1346,2018-05-25T12:00:00Z,IC_1318,23,21,4147
1347,2018-05-25T12:00:00Z,IC_1396,19,17,4147
1348,2018-05-25T12:00:00Z,IC_1517,11,10,4147
1349,2018-05-25T12:00:00Z,IC_167,14,13,4147
1350,2018-05-25T12:00:00Z,IC_1805,20,18,4147
1351,2018-05-25T12:00:00Z,IC_1848,19,16,4147
1352,2018-05-25T12:00:00Z,IC_2006,10,9,4147
1353,2018-05-25T12:00:00Z,IC_2149,19,16,4147
1354,2018-05-25T12:00:00Z,IC_2177,20,16,4147
1355,2018-05-25T12:00:00Z,IC_2220,11,9,4147
1356,2018-05-25T12:00:00Z,IC_2233,9,7,4147
1357,2018-05-25T12:00:00Z,IC_2391,19,16,4147
1358,2018-05-25T12:00:00Z,IC_2395,12,10,4147
1359,2018-05-25T12:00:00Z,IC_2448,13,11,4147
1360,2018-05-25T12:00:00Z,IC_2488,12,11,4147
1361,2018-05-25T12:00:00Z,IC_2497,13,12,4147
1362,2018-05-25T12:00:00Z,IC_2560,10,8,4147
1363,2018-05-25T12:00:00Z,IC_2714,11,9,4147
1364,2018-05-25T12:00:00Z,IC_289,16,14,4147
1365,2018-05-25T12:00:00Z,IC_298,18,16,4147
1366,2018-05-25T12:00:00Z,IC_3,9,8,4147
1367,2018-05-25T12:00:00Z,IC_335,9,8,4147
1368,2018-05-25T12:00:00Z,IC_3418,10,9,4147
1369,2018-05-25T12:00:00Z,IC_348,12,11,4147
1370,2018-05-25T12:00:00Z,IC_349,21,19,4147
1371,2018-05-25T12:00:00Z,IC_3568,21,18,4147
1372,2018-05-25T12:00:00Z,IC_405,23,20,4147
1373,2018-05-25T12:00:00Z,IC_4499,11,11,4147
1374,2018-05-25T12:00:00Z,IC_4526,11,11,4147
1375,2018-05-25T12:00:00Z,IC_4592,14,12,4147
1376,2018-05-25T12:00:00Z,IC_4604,11,11,4147
1377,2018-05-25T12:00:00Z,IC_4628,13,13,4147
1378,2018-05-25T12:00:00Z,IC_4651,12,11,4147
1379,2018-05-25T12:00:00Z,IC_4703,12,12,4147
1380,2018-05-25T12:00:00Z,IC_5146,25,24,4147
1381,2018-05-25T12:00:00Z,IC_5148,13,12,4147
1382,2018-05-25T12:00:00Z,IC_5332,9,9,4147
1383,2018-05-25T12:00:00Z,IC_883,13,12,4147
1384,2018-05-25T12:00:00Z,ICTV,226,111,4421
